,번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,lat,lon
86673,86675,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200600098,2007-09-03,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동   736번지 7호 162B 8L,"인천광역시 남동구 호구포로 70 (고잔동,162B 8L)",,㈜태흥산기,2007-09-06 10:29:34,I,2019-03-23 02:20:03,,173520.816472907,432099.882972313,,,,,,,,,,,126.701833494526,37.3908414363573
86675,86677,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200300019,2003-01-08,,1,영업/정상,01,영업,,,,,07043543202,,,인천광역시 남동구 고잔동  727-2번지 156블럭 3로트,,,에이치디히트(주),2021-07-05 17:18:38,U,2021-07-07 02:40:00,,,,,,,,,,,,,,,
86677,86679,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800081,2010-05-30,,1,영업/정상,01,영업,,,,,0323226958,,,인천광역시 남동구 논현동   434번지 10호 (44B-10L),"인천광역시 남동구 남동대로 284 (논현동,(44B-10L))",,기성테크,2024-02-19 17:57:40,U,2024-02-21 02:40:00,,173553.848296314,434210.42922394,대기배출업소관리,도금업,5종,금속제품,8.0,300.0,0.0,0.0,8290502928.0,,126.703970606928,37.4122294041997
86678,86680,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800106,2008-08-11,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동   652번지 3호 104B-4L,"인천광역시 남동구 청능대로448번길 37 (고잔동,104B-4L)",405-818,(주)한일엔지니어링,2008-08-11 15:17:59,I,2019-03-23 02:20:03,,174097.536687902,432830.837566518,,,,,,,,,,,126.709268709826,37.3984422966225
86680,86682,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800143,2015-11-17,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동   428번지 14호 (20B-15L),"인천광역시 남동구 은봉로 9 (논현동,(20B-15L))",405-848,(주)온플렉스,2022-05-04 15:51:40,U,2022-05-06 02:40:00,,172823.775123318,434631.443888973,,,,,,,,,,,126.693775843487,37.4142102710799
86681,86683,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800147,2015-07-20,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동   428번지 14호 (20B-15L),"인천광역시 남동구 은봉로 9 (논현동,(20B-15L))",405-848,조은테크,2023-01-18 09:02:56,U,2023-01-20 02:40:00,,172823.775123318,434631.443888973,대기배출업소관리,도금업,5종,금속제품,8.0,300.0,8.0,300.0,8952801435.0,,126.693775843487,37.4142102710799
86682,86684,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201500023,2015-03-24,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 남촌동 624-4 13B-9L,"인천광역시 남동구 남동대로 345, 13B-9L (남촌동)",21630,이피캠텍(주),2023-05-25 11:14:08,U,2023-05-28 01:13:22,,173762.631127657,434776.515627485,대기배출업소관리,그외 기타 플라스틱 제품 제조업,5종,아크릴,8.0,300.0,0.0,0.0,3038149667.0,,,
86872,86874,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200400178,2004-04-28,,1,영업/정상,01,영업,,,,,0328133225,,,인천광역시 남동구 고잔동  644-3(74B-4L),,,정보전자(주),2006-01-05 14:54:49,I,2019-03-23 02:20:03,,,,,,,,,,,,,,126.699669804977,37.4011836205244
86876,86878,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200400148,2016-12-14,,1,영업/정상,01,영업,,,,,0328112780,,,인천광역시 남동구 고잔동  677-9번지 87블럭 10로트,인천광역시 남동구 은봉로 59 (논현동),21631,쓰리디테크,2020-10-14 16:28:00,U,2020-10-16 02:40:00,,173232.336809234,434368.561244899,,,,,,,,,,,,
86877,86879,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199500057,2014-01-20,,1,영업/정상,01,영업,,,,,0328117943,,,인천광역시 남동구 고잔동  707-5번지 136블럭 6로트,,,(주)유원포리머,2021-11-26 15:52:13,U,2021-11-28 02:40:00,,,,,,,,,,,,,,,
86878,86880,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200000096,2015-01-15,,1,영업/정상,01,영업,,,,,0328150271,,,인천광역시 남동구 고잔동 737번지 2호,인천광역시 남동구 호구포로74번길 64 (고잔동),21688,(주)멜텍지점,2024-01-15 15:35:37,U,2024-01-17 02:40:00,,173765.780560436,431961.230996394,대기배출업소관리,"적층, 합성 및 특수표면처리 종이 제조업",4종,.,8.0,300.0,0.0,0.0,1398139500.0,,126.702899840731,37.3896122461713
86879,86881,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200000090,2011-10-20,,1,영업/정상,01,영업,,,,,0328142882,,,인천광역시 남동구 고잔동  712-9번지 148블럭 2로트,인천광역시 남동구 아암대로 1099 (고잔동),405-821,한일정밀주조(주),2011-10-30 13:54:12,I,2019-03-23 02:20:03,,172475.795234584,431689.390779999,,,,,,,,,,,,
86880,86882,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199300051,2011-11-22,,1,영업/정상,01,영업,,,,,0328133636,,,인천광역시 남동구 고잔동   694번지 6호 131B-7L,인천광역시 남동구 남동대로49번길 22 (고잔동),405-820,(주)덕수케미칼,2011-12-12 11:15:19,I,2019-03-23 02:20:03,,172202.164942946,432294.323406679,,,,,,,,,,,126.687721773946,37.394282585223
86881,86883,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199900064,1999-09-30,,1,영업/정상,01,영업,,,,,0328194015,,,인천광역시 남동구 고잔동  671-7번지 90블럭 8로트,,,환일목재(주),2009-02-16 09:48:39,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86882,86884,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199300053,2016-08-19,,1,영업/정상,01,영업,,,,,0328118231,,,인천광역시 남동구 고잔동  653-2번지 105블럭 3로트,,,해안실업(주),2021-03-09 19:30:22,U,2021-03-11 02:40:00,,,,,,,,,,,,,,,
86883,86885,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200200090,2002-07-04,,1,영업/정상,01,영업,,,,,0328164968,,,인천광역시 남동구 고잔동  658-1(108B-4L),,,(주)윈플로,2006-01-05 14:56:17,I,2019-03-23 02:20:03,,,,,,,,,,,,,,126.704918025226,37.3920268962792
86884,86886,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199400037,2016-03-17,,1,영업/정상,01,영업,,,,,0328144111,,,인천광역시 남동구 고잔동  남동공단147B-6L,,,성원CERAMIC,2016-03-17 08:18:05,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86885,86887,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199300041,1993-06-12,,1,영업/정상,01,영업,,,,,0328119596,,,인천광역시 남동구 고잔동   715번지 4호 146B 5L,"인천광역시 남동구 남동동로33번길 15 (고잔동,146B 5L)",,정일도장,2007-01-19 09:26:01,I,2019-03-23 02:20:03,,172605.972611989,431941.297586547,,,,,,,,,,,126.689810132012,37.3900216663042
86886,86888,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199600027,2016-07-04,,1,영업/정상,01,영업,,,,,0328117541,,,인천광역시 남동구 고잔동  701-21번지 124블럭 22로트,,,일심금속,2016-07-04 19:10:57,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86888,86890,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200200084,2007-11-06,,1,영업/정상,01,영업,,,,,0328110477,,,인천광역시 남동구 고잔동  703-1번지 174블럭 2로트,,,일송가구,2007-11-08 13:14:42,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86889,86891,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199900049,2009-01-16,,1,영업/정상,01,영업,,,,,0328121783,,,인천광역시 남동구 고잔동 734-5,인천광역시 남동구 호구포로14번길 21-60 (고잔동),21689,민주산업,2018-06-14 11:21:11,I,2019-03-23 02:20:03,,173459.091916951,431840.918363865,,,,,,,,,,,126.701088448184,37.388273361053
86891,86893,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200200086,2012-05-14,,1,영업/정상,01,영업,,,,,0328178993,,,"인천광역시 남동구 고잔동 712-3 (주)한국전자재료,148B-16L","인천광역시 남동구 능허대로 690, (주)한국전자재료,148B-16L(고잔동)",21694,(주)한국전자재료 1공장,2024-01-18 13:50:59,U,2024-01-20 02:40:00,,172306.035435846,431829.629504865,대기배출업소관리,"기타 비철금속 압연, 압출 및 연신제품 제조업",5종,전기용탄소제품,0.0,0.0,0.0,0.0,,,,
86892,86894,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199200039,2012-07-26,,1,영업/정상,01,영업,,,,,0328129900,,,인천광역시 남동구 고잔동 737번지 163B-1L,"인천광역시 남동구 호구포로44번길 23-30, 163B-1L(고잔동)",21688,장인가구(주),2022-12-07 16:47:55,U,2023-05-26 08:48:36,,173619.972147392,431989.014207384,대기배출업소관리,기타 목재가구 제조업,2종,가구,0.0,0.0,0.0,0.0,1398102019.0,,,
86894,86896,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199500041,1995-04-25,,1,영업/정상,01,영업,,,,,0328178231,,,인천광역시 남동구 고잔동  671-4번지 90블럭 5로트,,,장한기술산업(주),2006-01-05 14:56:19,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86895,86897,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200300023,2007-12-06,,1,영업/정상,01,영업,,,,,0328162181,,,인천광역시 남동구 고잔동  702-6번지 132블럭 8로트,,,의진사,2007-12-07 10:48:27,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86896,86898,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200000065,2000-08-17,,1,영업/정상,01,영업,,,,,0328211107,,,인천광역시 남동구 고잔동  676-4번지 65블럭 7로트,,,(주)항진축산,2006-01-05 14:56:19,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86897,86899,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199300040,1993-01-27,,1,영업/정상,01,영업,,,,,0328120002,,,"인천광역시 남동구 고잔동  736-5번지 6번지 162블럭 6,3로트",,,이노센트가구(주),2006-01-05 14:56:19,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86899,86901,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201000046,2015-10-05,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동   738번지 21호,인천광역시 남동구 호구포로74번길 23 (고잔동),405-822,영림산업(주)3공장,2015-10-05 14:59:00,I,2019-03-23 02:20:03,,173635.677603207,432112.746065047,,,,,,,,,,,126.702743436903,37.3915583258289
86900,86902,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001199400021,2013-11-20,,1,영업/정상,01,영업,,,,,0325763669,,,인천광역시 남동구 고잔동   659번지 3호 107B-4L,"인천광역시 남동구 청능대로448번길 149-37 (고잔동,107B-4L)",405-818,(주)상우케미칼,2024-03-15 15:18:27,U,2024-03-17 02:40:00,,173943.93831699,432293.381862237,대기배출업소관리,기타 기초무기화학물질 제조업,5종,염소산소다,8.0,300.0,0.0,0.0,2208062988.0,,126.705350838975,37.3937956853595
86901,86903,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201000064,2010-09-15,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동   737번지 10호 163B-11L,"인천광역시 남동구 호구포로44번길 71 (고잔동,163B-11L)",,신창금속,2010-09-20 09:28:51,I,2019-03-23 02:20:03,,173724.676732397,431903.692174438,,,,,,,,,,,126.702899840731,37.3896122461713
86902,86904,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200900019,2010-11-15,,1,영업/정상,01,영업,,,,,0328144015,,,인천광역시 남동구 논현동   434번지 17호 (44B-16L),"인천광역시 남동구 남동대로 318 (논현동,(44B-16L))",,하이몰드(주),2010-11-15 14:47:53,I,2019-03-23 02:20:03,,173701.890505005,434459.436177993,,,,,,,,,,,126.703970606928,37.4122294041997
86903,86905,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201000087,2015-09-02,,1,영업/정상,01,영업,,,,,07090829777,,,인천광역시 남동구 고잔동   727번지 5호 156B-6L,"인천광역시 남동구 앵고개로556번길 124 (고잔동,156B-6L)",,세원텔레텍(주),2017-08-02 11:09:02,I,2019-03-23 02:20:03,,173037.777760006,431858.31173922,,,,,,,,,,,126.69631555191,37.3901631628031
86904,86906,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200500080,2015-06-04,,1,영업/정상,01,영업,,,,,0328141490,,,인천광역시 남동구 고잔동   705번지 6호 134B-7L,"인천광역시 남동구 능허대로577번길 26 (고잔동,134B-7L)",,(주)신한아펙스,2015-06-04 18:04:18,I,2019-03-23 02:20:03,,171476.855376813,432536.238790925,,,,,,,,,,,126.678923958379,37.3953133957856
86905,86907,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201200015,2016-07-05,,1,영업/정상,01,영업,,,,,0328229721,,,인천광역시 남동구 고잔동 646번지 15호,인천광역시 남동구 남동동로198번길 21 (고잔동),21644,(주)신협전자,2022-01-25 20:46:52,U,2022-01-27 02:40:00,,173676.028517806,433325.761669909,,,,,,,,,,,126.703080570349,37.4026534154116
86908,86910,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200400097,2016-09-05,,1,영업/정상,01,영업,,,,,0328143406,,,인천광역시 남동구 고잔동   737번지 4호 163B-5L,인천광역시 남동구 호구포로74번길 78 (고잔동),405-310,한국울트라(주),2021-04-06 10:03:13,U,2021-04-08 02:40:00,,173843.340193921,431915.009782049,,,,,,,,,,,126.702899840731,37.3896122461713
86912,86914,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800071,2016-01-07,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동   423번지 (15B-1L),"인천광역시 남동구 함박뫼로 294 (논현동,(15B-1L))",405-848,(주)주성시스템,2023-09-21 21:54:38,U,2023-09-23 02:40:00,,173063.381820614,434907.430600194,대기배출업소관리,도금업,5종,금속제품,0.0,0.0,0.0,0.0,7198102299.0,,126.69650823032,37.4158912239201
86913,86915,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201100023,2011-02-11,,1,영업/정상,01,영업,,,,,0326772971,,,인천광역시 남동구 남촌동   619번지 4호 8B-15L,"인천광역시 남동구 남동서로 353 (남촌동,8B-15L)",405-846,(주)다이넥스,2022-04-14 13:10:50,U,2022-04-16 02:40:00,,173507.680880876,435305.087206776,,,,,,,,,,,126.701145646277,37.4200799649193
86915,86917,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200400228,2017-02-01,,1,영업/정상,01,영업,,,,,0328145903,,,인천광역시 남동구 고잔동   679번지 12호 82B-13L,"인천광역시 남동구 남동서로113번길 28-42 (고잔동,82B-13L)",405-819,정성산업,2022-07-20 08:29:16,U,2022-07-22 02:40:00,,172260.501747244,433511.020943796,,,,,,,,,,,126.687535694494,37.40387784527
86916,86918,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200400205,2011-03-04,,1,영업/정상,01,영업,,,,,0328177814,,,인천광역시 남동구 고잔동  701-17,,,나산화연,2011-03-04 09:27:42,I,2019-03-23 02:20:03,,,,,,,,,,,,,,126.676663670012,37.3979594737523
86917,86919,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201100029,2016-03-28,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동   713번지 24호 147B-24L,"인천광역시 남동구 능허대로 713 (고잔동,147B-24L)",405-821,(주)대경화성,2016-03-28 17:18:57,I,2019-03-23 02:20:03,,172547.096558134,431782.282562708,,,,,,,,,,,126.687341367297,37.3897558513084
86918,86920,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201100031,2011-03-14,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동   704-5  133블럭 6롯트,,,(주)시노펙스플렉스,2011-03-14 19:04:08,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86919,86921,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800150,2009-05-08,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동   689번지 8호 120B-9L,"인천광역시 남동구 남동서로 70 (고잔동,120B-9L)",,(주)삼우테크,2020-08-12 20:50:54,U,2020-08-14 02:40:00,,172039.651341296,432847.540782882,,,,,,,,,,,126.685582752874,37.398016053256
86920,86922,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800151,2013-08-12,,1,영업/정상,01,영업,,,,,0328121471,,,인천광역시 남동구 고잔동   656번지 110B-1L,"인천광역시 남동구 앵고개로621번길 32 (고잔동,110B-1L)",,(주)부일전자,2021-08-21 11:15:52,U,2021-08-24 02:40:00,,174058.809132879,432221.40043718,,,,,,,,,,,,
86921,86923,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800155,2016-09-07,,1,영업/정상,01,영업,,,,,0316124990,,,인천광역시 남동구 논현동   429번지 9호 (21B-11L),"인천광역시 남동구 은봉로 59 (논현동,(21B-11L))",,(주)피디티 인천사무소,2016-09-07 10:59:58,I,2019-03-23 02:20:03,,173232.336809234,434368.561244899,,,,,,,,,,,126.696316973314,37.412732401838
86922,86924,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200700258,2016-08-31,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동   432번지 2호 (19B-7L),"인천광역시 남동구 함박뫼로318번길 27-20 (논현동,(19B-7L))",,태성테크,2016-08-31 17:12:57,I,2019-03-23 02:20:03,,173307.527192888,434578.818496239,,,,,,,,,,,126.698449928393,37.4133030687847
86924,86926,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800162,2008-09-12,,1,영업/정상,01,영업,,,,,0328158778,,,인천광역시 남동구 남촌동  606-4번지 2블럭 4로트,,,(주)우주금속,2008-09-17 09:50:48,I,2019-03-23 02:20:03,,,,,,,,,,,,,,,
86926,86928,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200800165,2015-05-15,,1,영업/정상,01,영업,,,,,0328177464,,,인천광역시 남동구 고잔동,,,두리금속열처리,2021-11-26 17:51:09,U,2021-11-28 02:40:00,,,,,,,,,,,,,,126.69630508548,37.3948569954357
